;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
USA-SA.DWW.CO2-INT (kg/sqm);17,45991226;16,31087085;15,25531817;14,22417784;13,21485461;12,24730569;11,21034861;10,24599809;9,310692669;8,406558015;7,501635588;6,728593018;5,952662469;5,208000004;4,494469655;3,814316364;3,158105121;2,539417428;2,00373009;1,568025355;1,213408869;1,018346275;0,870305614;0,738467052;0,622180782;0,511346815;0,431512156;0,353375416;0,283183459;0,217531445;0,153687039
USA-SD.DWW.CO2-INT (kg/sqm);15,2226135;14,22252798;13,27728567;12,3576964;11,46117447;10,60465231;9,691886742;8,845256691;8,026849019;7,23821832;6,451726907;5,780725385;5,109498292;4,467088902;3,853178334;3,269484506;2,707805553;2,179514613;1,722955099;1,352180814;1,050873491;0,884990995;0,759162117;0,647282133;0,548748609;0,455022139;0,387527978;0,321604916;0,262477489;0,207271498;0,153687039
USA-DAL.DWW.CO2-INT (kg/sqm);16,0209085;14,96835831;13,9402168;12,94460643;11,97839528;11,05885453;10,08535278;9,185149744;8,318344891;7,486203261;6,659860711;5,955953606;5,254682408;4,585753817;3,948580386;3,344673784;2,765414478;2,222209989;1,753860536;1,374244273;1,066346008;0,896650351;0,768013677;0,653865714;0,553526125;0,45832308;0,389788643;0,323024878;0,263263522;0,207591683;0,153687039
USA-SJ.DWW.CO2-INT (kg/sqm);15,55717644;14,53510314;13,55511817;12,60366881;11,67794044;10,79500746;9,856787605;8,987705318;8,14901456;7,342148574;6,538955666;5,854163507;5,170344999;4,516821464;3,893161463;3,300996479;2,731949604;2,197408386;1,735907693;1,361427717;1,05735811;0,88987751;0,762871877;0,650041374;0,55075092;0,456405607;0,388475459;0,32220005;0,262806934;0,207405697;0,153687039
USA-AUS.DWW.CO2-INT (kg/sqm);16,59651;15,50613077;14,41821508;13,36778999;12,35132979;11,38634983;10,36905472;9,430223305;8,528522113;7,665007389;6,809930667;6,082297421;5,359363375;4,67131357;4,017366905;3,398886329;2,806951159;2,252993691;1,776143488;1,390152036;1,077501638;0,905056646;0,774395521;0,658612332;0,556970571;0,460702928;0,391418463;0,324048573;0,263830182;0,207822498;0,153687039
USA-JAC.DWW.CO2-INT (kg/sqm);21,30761505;19,90761804;18,33045579;16,83137825;15,40363622;14,06674364;12,69100881;11,43601318;10,24869488;9,128401113;8,038145672;7,11632313;6,216088462;5,371541359;4,580315626;3,842556854;3,146879532;2,504918502;1,958498165;1,520332861;1,168792121;0,973847008;0,826618192;0,69745289;0,585154843;0,480175417;0,404753382;0,332423768;0,268465829;0,209710492;0,153687039
USA-WDC.DWW.CO2-INT (kg/sqm);26,88379633;25,11732832;22,9610612;20,93093044;19,01637116;17,23926253;15,43926181;13,81004091;12,28465595;10,86043103;9,491813329;8,340145144;7,230056481;6,200279962;5,246573074;4,367640331;3,549178802;2,803062712;2,174305156;1,674392311;1,276825834;1,055252117;0,888415773;0,743413349;0,618504384;0,503215649;0,420530614;0,342332199;0,273949595;0,2119436;0,153687039
USA-SF.DWW.CO2-INT (kg/sqm);17,0576912;15,93703615;14,79910223;13,70299002;12,64483176;11,64230233;10,58911724;9,618771201;8,688783963;7,800020401;6,922038916;6,175567013;5,435633583;4,732750231;4,065964394;3,436500612;2,835198001;2,273471912;1,790613792;1,400214035;1,08436318;0,910037615;0,778004383;0,661148039;0,558684095;0,461789464;0,392068292;0,324384528;0,26396179;0,207844291;0,153687039
USA-BOS.DWW.CO2-INT (kg/sqm);28,89914711;27,00022872;24,63465764;22,41259032;20,3220828;18,38586903;16,4325284;14,66805368;13,02048373;11,48641145;10,01718787;8,782448824;7,596514978;6,499793314;5,487363154;4,557408147;3,694570946;2,910812239;2,252297437;1,730068741;1,315868472;1,084671083;0,910748527;0,760022579;0,630556083;0,511541676;0,426231878;0,345912607;0,275931072;0,212750453;0,153687039
USA-NY.DWC.CO2-INT (kg/sqm);61,89821999;57,80504409;54,70041342;51,57387938;48,42427555;45,33350893;41,89251718;38,63748273;35,41319797;32,23453793;28,98326167;26,18432147;23,31855177;20,5245521;17,80679387;15,1791062;12,60763116;10,15181371;8,004247479;6,243392066;4,798809519;4,007738898;3,405736816;2,865227858;2,384808278;1,922289884;1,588693517;1,258840199;0,960234547;0,678541993;0,402096152
USA-LA.DWC.CO2-INT (kg/sqm);56,31072283;52,60101531;49,04292252;45,58859308;42,22779693;39,02248815;35,6166911;32,46196249;29,4176701;26,48900323;23,57379046;21,0883545;18,60655158;16,23477642;13,9714544;11,8224969;9,757499615;7,817775302;6,143136131;4,784292996;3,680962627;3,073245221;2,612397584;2,202993248;1,842725524;1,500409307;1,25393691;1,013474579;0,797986993;0,596986993;0,402096152
USA-CHI.DWC.CO2-INT (kg/sqm);103,0826071;96,29276404;88,27480207;80,69680663;73,52149867;66,8374331;60,02293534;53,83491368;48,01604065;42,55904067;37,2870085;32,84168047;28,53286986;24,51643118;20,77809979;17,31529986;14,0729524;11,10125891;8,585847076;6,578270772;4,975386641;4,084063157;3,412023596;2,825464677;2,31807199;1,847029968;1,508930565;1,187126416;0,904266007;0,646220884;0,402096152
USA-HOU.DWC.CO2-INT (kg/sqm);70,34691428;65,69938642;61,65991004;57,68099012;53,75496316;49,96634312;45,86086983;42,02357428;38,27825266;34,6360641;30,96620383;27,82363638;24,64955625;21,58805151;18,64031041;15,81745863;13,08124738;10,49049047;8,239858499;6,404340519;4,906416183;4,083702023;3,458741102;2,900637625;2,407082853;1,935047427;1,594881786;1,260775127;0,959836142;0,677519653;0,402096152
USA-PHO.DWC.CO2-INT (kg/sqm);77,99810933;72,86299424;67,05867158;61,54397723;56,29391671;51,37974649;46,32614858;41,71756405;37,35936562;33,24894305;29,25076283;25,87090144;22,57189443;19,47831735;16,58134464;13,88133795;11,33654316;8,989309234;6,992141605;5,391144832;4,107072056;3,394867285;2,857045994;2,385369079;1,975421797;1,592363794;1,317174098;1,053395378;0,820236434;0,606138469;0,402096152
USA-PHI.DWC.CO2-INT (kg/sqm);102,2926024;95,54933833;87,95309648;80,73289961;73,85624377;67,41712632;60,79086349;54,74611638;49,02730568;43,63129115;38,37992159;33,93982093;29,60366988;25,53572326;21,72458671;18,17096471;14,82001737;11,72779147;9,095756427;6,985162377;5,291821687;4,352790697;3,643603215;3,021423032;2,480488717;1,974804634;1,611497682;1,263084499;0,954996177;0,671967262;0,402096152
USA-SA.DWC.CO2-INT (kg/sqm);63,38187326;59,20035068;55,35904664;51,60658257;47,93351401;44,41246799;40,63883596;37,12942938;33,72572198;30,43544936;27,14230992;24,32909975;21,50537983;18,79544883;16,19881197;13,7236389;11,33559429;9,084103134;7,134661894;5,549071347;4,258572294;3,548712197;3,009971502;2,530192514;2,107010492;1,703670166;1,41314066;1,128790121;0,873351759;0,634434887;0,402096152
USA-SD.DWC.CO2-INT (kg/sqm);55,26017231;51,61938424;48,17825158;44,83050826;41,56674105;38,44859205;35,12569023;32,04355323;29,06415914;26,19316743;23,32996374;20,88719832;18,4436117;16,10493527;13,87000813;11,74508433;9,700305171;7,777074296;6,114980012;4,765184854;3,668282554;3,064391189;2,606314086;2,199017609;1,840308605;1,499099574;1,253388651;1,013397278;0,798145255;0,597169129;0,402096152
USA-DAL.DWC.CO2-INT (kg/sqm);58,1580925;54,32685556;50,58446517;46,96048668;43,44352013;40,09643175;36,55292772;33,27622779;30,1210958;27,09213645;24,08428548;21,52209423;18,96949755;16,53462656;14,21534297;12,01714919;9,908670496;7,931429771;6,226658121;4,844871425;3,724135124;3,10645031;2,638218409;2,222724785;1,857493046;1,510958099;1,261495727;1,018478525;0,800949789;0,598306715;0,402096152
USA-SJ.DWC.CO2-INT (kg/sqm);56,47468159;52,75407705;49,18668466;45,72316909;42,35328442;39,13918573;35,72382887;32,56015021;29,50710437;26,56990873;23,64608402;21,15326788;18,66399609;16,28500563;14,01472597;11,85909612;9,787622003;7,841757186;6,161778296;4,798576755;3,691686716;3,082015099;2,61968257;2,208951091;1,847508799;1,504068072;1,256785203;1,015526003;0,799320087;0,597645615;0,402096152
USA-AUS.DWC.CO2-INT (kg/sqm);60,24760481;56,27904661;52,31945477;48,49631419;44,79679263;41,28463925;37,58207894;34,16509613;30,88325295;27,74039372;24,62824555;21,97994229;19,34874229;16,84450742;14,46439478;12,21336497;10,05895016;8,04275948;6,307209385;4,902349964;3,764423578;3,13679058;2,66123468;2,239828703;1,869892052;1,519515108;1,267346484;1,022146171;0,802974543;0,599128262;0,402096152
USA-JAC.DWC.CO2-INT (kg/sqm);77,3495615;72,2570689;66,52013733;61,06723909;55,87382393;51,01087386;46,00663502;41,44158533;37,12271208;33,04764074;29,08183388;25,72870211;22,45409628;19,38205412;16,50396856;13,82036921;11,28984123;8,954706402;6,967101078;5,373273703;4,094543394;3,385430064;2,849884881;2,380045777;1,971561354;1,589698434;1,315350596;1,052251447;0,819604286;0,605881603;0,402096152
USA-WDC.DWC.CO2-INT (kg/sqm);97,5918634;91,16904585;83,32893204;75,94744569;68,98617335;62,52466689;55,97992557;50,05613385;44,50988605;39,33145274;34,35520539;30,16777908;26,1315345;22,38730214;18,91965637;15,72388684;12,74798859;10,03513589;7,748994827;5,931328743;4,485790569;3,680156079;3,073544812;2,546320938;2,092156193;1,672970277;1,372330305;1,088003533;0,839366713;0,613915025;0,402096152
USA-SF.DWC.CO2-INT (kg/sqm);61,92175571;57,84329501;53,70195035;49,7128097;45,86179693;42,21323716;38,38032353;34,84889053;31,46433751;28,22981205;25,0345264;22,3178507;19,62497081;17,06692929;14,64025942;12,34941772;10,1610645;8,116744265;6,359452507;4,938649487;3,789156332;3,154723845;2,67420814;2,248926508;1,876023914;1,523390025;1,269649981;1,023324787;0,803425037;0,599193579;0,402096152
USA-BOS.DWC.CO2-INT (kg/sqm);104,9078628;98,00423621;89,40406704;81,32561402;73,72545419;66,68623814;59,58475639;53,16990746;47,18007255;41,60286491;36,26141842;31,77245388;27,46092346;23,47372902;19,79298119;16,41207649;13,27518242;10,42578275;8,031714465;6,133122127;4,627273324;3,786741974;3,15443656;2,60646374;2,135780879;1,703097183;1,392948528;1,100943215;0,846521338;0,616824578;0,402096152
USA-NY.HEC.CO2-INT (kg/sqm);60,02959448;56,08250317;53,08867613;50,07372744;47,03653232;44,05607452;40,73789105;37,5990281;34,48981739;31,42460307;28,28936418;25,59031757;22,82682659;20,1325442;17,51178219;14,97787615;12,49817652;10,13000668;8,059086643;6,361075793;4,968050097;4,205212623;3,624695869;3,103477563;2,640204059;2,19419285;1,872502468;1,554421546;1,266473068;0,994834062;0,728254516
USA-LA.HEC.CO2-INT (kg/sqm);54,61077648;51,03550717;47,60635815;44,27721212;41,03820979;37,94906003;34,6666876;31,62628501;28,69231648;25,86978324;23,06021654;20,66485171;18,27298827;15,98716523;13,80586502;11,73478483;9,74462216;7,875192626;6,261241662;4,951642421;3,888296273;3,302602285;2,85845557;2,463887871;2,116676096;1,786765272;1,549224929;1,31747685;1,109798442;0,916082596;0,728254516
USA-CHI.HEC.CO2-INT (kg/sqm);99,97067931;93,40818288;85,65868903;78,33443016;71,39937545;64,93911471;58,35278907;52,37196302;46,74792528;41,47364386;36,37813692;32,08165331;27,91711606;24,03516114;20,42200157;17,07514773;13,94136488;11,0691736;8,637986152;6,697630202;5,14841598;4,28693698;3,637399545;3,070480576;2,58007709;2,124807127;1,798028419;1,486999347;1,213610049;0,964205138;0,728254516
USA-HOU.HEC.CO2-INT (kg/sqm);68,22323385;63,73848708;59,84049461;56,00093758;52,21242093;48,55649847;44,59482064;40,89192755;37,27778698;33,76316719;30,22184491;27,18934685;24,12643986;21,17216527;18,3276697;15,60368918;12,96331457;10,46329971;8,291496823;6,520268425;5,074809351;4,280911008;3,677839535;3,139283804;2,66301594;2,2075137;1,879262466;1,556857996;1,266459491;0,994031224;0,728254516
USA-PHO.HEC.CO2-INT (kg/sqm);75,64344942;70,68574436;65,08195177;59,7577813;54,68910198;49,94470849;45,06570432;40,61633901;36,40870938;32,44029534;28,58024586;25,31715328;22,13212169;19,14542276;16,34853583;13,74181005;11,28493386;9,018793108;7,090624429;5,544939536;4,305229423;3,617630189;3,098389764;2,643008532;2,247224274;1,877400313;1,611717981;1,357052394;1,13194872;0,925247498;0,728254516
USA-PHI.HEC.CO2-INT (kg/sqm);99,20452383;92,687219;85,34551873;78,36726258;71,72103579;65,49768596;59,09346179;53,2512674;47,72408765;42,50888753;37,43348549;33,14216764;28,95131616;25,01968188;21,33625226;17,90170816;14,66304732;11,67443845;9,130599957;7,090729553;5,454130816;4,546565704;3,861142302;3,259810682;2,73700247;2,248263295;1,897130353;1,560392106;1,26262748;0,989082547;0,728254516
USA-SA.HEC.CO2-INT (kg/sqm);61,46845822;57,43563141;53,73092491;50,11189921;46,5694457;43,17360877;39,53416785;36,14955647;32,86688558;29,69361571;26,51758096;23,80440911;21,08110122;18,46753592;15,96323598;13,57608055;11,27295528;9,101527602;7,22140888;5,692202249;4,447593599;3,762976269;3,2433933;2,780675348;2,372541763;1,983544299;1,70334608;1,429107103;1,18275218;0,95233124;0,728254516
USA-SD.HEC.CO2-INT (kg/sqm);53,59194069;50,08351511;46,76748637;43,54145176;40,39634027;37,39155298;34,18945674;31,21937222;28,34829534;25,58167982;22,82256919;20,4686116;18,11386267;15,86020987;13,70653451;11,65886327;9,688422973;7,83511202;6,233443919;4,93272117;3,875697245;3,293760622;2,852337117;2,459848087;2,11418011;1,785375886;1,548597894;1,317331516;1,109905076;0,916235528;0,728254516
USA-DAL.HEC.CO2-INT (kg/sqm);56,4023765;52,70924044;49,10174837;45,60839991;42,21820604;38,99176691;35,57599214;32,41740423;29,37600222;26,45622482;23,55679495;21,08696051;18,62637481;16,27927125;14,04358863;11,924631;9,892154598;7,986185551;6,342864151;5,010885379;3,930547173;3,335127444;2,883773444;2,483256715;2,13119013;1,797146392;1,556676148;1,322418752;1,112731063;0,917392468;0,728254516
USA-SJ.HEC.CO2-INT (kg/sqm);54,76978554;51,18394829;47,74577356;44,40771303;41,15989191;38,06221392;34,7705677;31,72148342;28,77902464;25,94821975;23,13030146;20,72777981;18,32867412;16,03585517;13,84780931;11,77026041;9,773818984;7,898437048;6,279310149;4,96548633;3,898689928;3,311101763;2,865515787;2,469661774;2,121311601;1,790310942;1,551985124;1,319464785;1,111090253;0,91672081;0,728254516
USA-AUS.HEC.CO2-INT (kg/sqm);58,42880919;54,60249015;50,7848161;47,09870269;43,53177761;40,14550514;36,57565021;33,28113727;30,11692033;27,08670595;24,0861019;21,53271785;18,99582406;16,58134478;14,28653899;12,11618951;10,0389922;8,095064858;6,421719517;5,067212392;3,970071018;3,364933339;2,906422086;2,500119939;2,14344238;1,805623479;1,562492961;1,326081;1,114764816;0,918224696;0,728254516
USA-JAC.HEC.CO2-INT (kg/sqm);75,0144804;70,09811241;64,55959347;59,29528452;54,28148438;49,58672017;44,75555366;40,3483869;36,17888252;32,24474812;28,41609928;25,17893606;22,01758296;19,05178783;16,27324129;13,68245461;11,23944532;8,985071476;7,066207776;5,527503156;4,292997925;3,608409383;3,09138611;2,637796461;2,243439532;1,874783397;1,60992392;1,355924094;1,131323069;0,924992017;0,728254516
USA-WDC.HEC.CO2-INT (kg/sqm);94,64569394;88,43912925;80,8629879;73,73003228;67,00314227;60,75919131;54,43480795;48,71046714;43,35095856;38,34688035;33,5381806;29,49174271;25,59139634;21,9732303;18,62233832;15,53416865;12,65846732;10,03695492;7,827787016;6,071320783;4,674453112;3,895943907;3,309756919;2,800284393;2,361411134;1,956338985;1,6658214;1,39106776;1,15080241;0,93294156;0,728254516
USA-SF.HEC.CO2-INT (kg/sqm);60,05241969;56,11950982;52,12596017;48,27918273;44,5656037;41,04725259;37,35112678;33,94572246;30,68195631;27,56286359;24,48161029;21,86188646;19,26510923;16,7983583;14,45829066;12,2492038;10,13894785;8,167584678;6,473006599;5,102908753;3,994438351;3,382647292;2,919280082;2,509175767;2,149581205;1,809532004;1,564847355;1,327312938;1,115260901;0,918317992;0,728254516
USA-BOS.HEC.CO2-INT (kg/sqm);101,740833;95,06796559;86,7552639;78,94683958;71,60072112;64,79679645;57,93268736;51,73225986;45,94263993;40,55185488;35,38895048;31,05003315;26,88261904;23,02869975;19,47098383;16,20308855;13,17104766;10,41689143;8,102846782;6,267716399;4,812201788;3,999765866;3,388595761;2,858939368;2,403989456;1,985768555;1,685986865;1,403742061;1,157824437;0,935805474;0,728254516
USA-NY.LEI.CO2-INT (kg/sqm);72,17566028;67,4147052;63,80357109;60,16696018;56,50351577;52,90850754;48,90613688;45,12006142;41,3697523;37,67251132;33,89080718;30,63523525;27,30193095;24,05210558;20,89096;17,83457952;14,84358244;11,98711185;9,489181976;7,441052668;5,760794408;4,840664957;4,140449538;3,511759511;2,952962114;2,414986382;2,0269656;1,643298523;1,295976998;0,968327849;0,646781387
USA-LA.LEI.CO2-INT (kg/sqm);65,66042776;61,34657446;57,20902719;53,19214167;49,28402184;45,55671134;41,59626197;37,92776889;34,38769716;30,98208119;27,59211038;24,70190785;21,81593001;19,05789855;16,42598239;13,92705564;11,52576248;9,270143656;7,322780515;5,742642488;4,459628852;3,752941407;3,217042261;2,740964233;2,322024978;1,923960729;1,637348981;1,35772607;1,107145174;0,873411246;0,646781387
USA-CHI.LEI.CO2-INT (kg/sqm);120,1982097;112,2927618;102,9574089;94,13431122;85,78006456;77,99777385;70,06362029;62,85887597;56,08393323;49,73032107;43,59206786;38,41635037;33,3995808;28,72322131;24,37066353;20,33890838;16,56382715;13,10386967;10,1751632;7,837732144;5,971486196;4,933713841;4,151254845;3,468321385;2,877561563;2,329124999;1,935474186;1,560796018;1,231460241;0,931017024;0,646781387
USA-HOU.LEI.CO2-INT (kg/sqm);82,02715665;76,61978593;71,91987946;67,29043006;62,7225213;58,31448467;53,53779118;49,07312089;44,71546171;40,47779722;36,20793686;32,55157854;28,8585554;25,29651304;21,866834;18,58246293;15,39889759;12,38456751;9,765970744;7,630356612;5,887530656;4,930307678;4,203169405;3,553819365;2,979571356;2,430360976;2,034580299;1,645849211;1,295708511;0,967234974;0,646781387
USA-PHO.LEI.CO2-INT (kg/sqm);90,9487388;84,97277528;78,21802492;71,80032801;65,69059734;59,97175727;54,09065894;48,72744262;43,65561183;38,87212891;34,21926744;30,2859713;26,44676902;22,84663476;19,47529781;16,33317904;13,37168732;10,64010602;8,315912564;6,452760883;4,958427858;4,129603253;3,503716519;2,954804958;2,477730936;2,031949175;1,711698595;1,404727479;1,133389969;0,884234574;0,646781387
USA-PHI.LEI.CO2-INT (kg/sqm);119,2770345;111,4259093;102,5816693;94,17525521;86,16882308;78,67181319;70,95691152;63,91906369;57,26070084;50,97816684;44,86404176;39,69447019;34,64592625;29,90965047;25,47237648;21,3349245;17,4334449;13,83319248;10,76873638;8,311389615;6,339847396;5,246541571;4,420840595;3,69644148;3,06663624;2,477872547;2,054877341;1,649222824;1,290518202;0,960990033;0,646781387
USA-SA.LEI.CO2-INT (kg/sqm);73,90565599;69,04165595;64,57340243;60,20848869;55,9359288;51,84020346;47,45066688;43,36848069;39,40924511;35,58195832;31,75133681;28,4789751;25,19438831;22,04216225;19,02172135;16,14256867;13,36476493;10,7458019;8,47818715;6,633808139;5,132683292;4,306965035;3,680295033;3,122210036;2,629959347;2,160788769;1,822841167;1,492081018;1,194951879;0,917040747;0,646781387
USA-SD.LEI.CO2-INT (kg/sqm);64,4354462;60,20195816;56,2006283;52,30789105;48,51280075;44,8870345;41,0231828;37,43929109;33,97486828;30,63649514;27,30717787;24,46674386;21,62535499;18,90595508;16,30719428;13,83634474;11,45868694;9,222364816;7,289690858;5,720156581;4,444684707;3,742483199;3,209833699;2,736231629;2,319126801;1,922370844;1,636659554;1,357598925;1,107305074;0,873611156;0,646781387
USA-DAL.LEI.CO2-INT (kg/sqm);67,8145305;63,35896609;59,00672642;54,79219471;50,7021133;46,80959293;42,68864957;38,87798794;35,20870463;31,68615468;28,18815288;25,20843423;22,23987366;19,40822303;16,71099559;14,1545904;11,70252003;9,40307378;7,420497395;5,813538672;4,510170374;3,791829401;3,247295762;2,76409448;2,339345616;1,936340321;1,64622627;1,363607678;1,110631077;0,874965865;0,646781387
